"outlet","time","title","url"
"BG",2016-02-16,"Group uses Twitter to retell 165-year-old story of slave escape","https://www.bostonglobe.com/metro/2016/02/16/boston-african-american-national-historic-site-tweeting-rescue-shadrach-minkins-years-ago/atUJceQoeGY0XBOqmuqI3N/story.html"
"BG",2016-02-16,"Hundreds evacuated from Newton hotel after pipe burst","https://www.bostonglobe.com/metro/2016/02/16/guests-evacuated-from-newton-crowne-plaza-hotel-after-pipe-burst/488XvtdXdOBf3ZVBRH236N/story.html"
"BG",2016-02-16,"Bob Kraft and Ricki Lander at the Grammys","https://www.bostonglobe.com/lifestyle/names/2016/02/16/bob-kraft-and-ricki-lander-grammys/gYQJwDkvjBgtNQIrKbpcbM/story.html"
"BG",2016-02-16,"Officials hopeful about latest plan to redevelop Roxbury site","https://www.bostonglobe.com/business/2016/02/16/city-officials-are-hopeful-about-latest-plan-redevelop-high-profile-roxbury-site/GNvUAMpmGdeAyCLf8tVT8N/story.html"
"BG",2016-02-16,"Meghan Trainor is all about that photo op","https://www.bostonglobe.com/lifestyle/names/2016/02/16/meghan-trainor-all-about-that-photo-opp/2tdh2xZkKr0OUSd2ssWryN/story.html"
"BG",2016-02-16,"Seu Jorge. Trevor Noah share a day in Boston","https://www.bostonglobe.com/lifestyle/names/2016/02/16/seu-jorge-and-trevor-noah-share-day-boston/oQwCHfhPEDci1nrF2k7siO/story.html"
"BG",2016-02-16,"Mass. represented at New York Fashion Week","https://www.bostonglobe.com/lifestyle/names/2016/02/15/massachusetts-new-york-fashion-week/2L87JA6UQlY6faoBppvKFO/story.html"
"BG",2016-02-16,"Critic's Corner: What's on TV Tuesday","https://www.bostonglobe.com/arts/television/2016/02/16/the-secret-out-about-andre-braugher/IlBG8ZapyjII4E6puvpcrN/story.html"
"BG",2016-02-17,"Antonin Scalia. death. and due restraint","https://www.bostonglobe.com/opinion/2016/02/17/antonin-scalia-death-and-due-restraint/Ol56NVN71GZCvmekSwGJZJ/story.html"
"BG",2016-02-17,"Scalia didn't pay for his stay at the ranch where he died. So who did?","https://www.bostonglobe.com/news/nation/2016/02/17/who-paid-for-justice-scalia-final-trip-one-seems/Yqztm6p0hQcxhMYtondUkI/story.html"
"BG",2016-02-17,"GOP plays into Obama's hand on SCOTUS fight","https://www.bostonglobe.com/opinion/editorials/2016/02/17/gop-plays-into-obama-hand-scotus-fight/Q0KDNMS7IgQlvasPlBqjnI/story.html"
"BG",2016-02-17,"New national poll finds Cruz in dead heat with Trump","https://www.bostonglobe.com/news/politics/2016/02/17/new-national-poll-finds-cruz-dead-heat-with-trump/EWQ8DTSqVmWoSG1GJxExBL/story.html"
"BG",2016-02-17,"Why Apple's Tim Cook shouldn't crack the iPhone for the FBI","https://www.bostonglobe.com/business/2016/02/17/why-apple-tim-cook-shouldn-crack-iphone-for-fbi/EoDDERVIxLBJMSA489BNWO/story.html"
"BG",2016-02-17,"Encryption í¢ŒóŒî government doesn't get it","https://www.bostonglobe.com/opinion/2016/02/17/encryption-government-doesn-get/4U8LSyqEkwiRBvXbljU2sL/story.html"
"BG",2016-02-17,"Tim Cook opposes order for apple to unlock iPhone. setting up ...","https://www.bostonglobe.com/business/2016/02/17/tim-cook-opposes-order-for-apple-unlock-iphone-setting-showdown/27gBlwbgBS4kfZKAKjd3zL/story.html"
"BG",2016-02-17,"Jeb Bush. stuck in time","https://www.bostonglobe.com/opinion/2016/02/17/jeb-bush-stuck-time/AOLvxXPMoI3enSk2TTXweK/story.html"
"BG",2016-02-17,"In presidential campaign. black lives really do matter","https://www.bostonglobe.com/opinion/editorials/2016/02/18/presidential-campaign-black-lives-really-matter/kk5dtNMcHVRWicXCTzjSOO/story.html"
"BG",2016-02-17,"Sanders ahead of Clinton in Mass.. poll finds","https://www.bostonglobe.com/news/politics/2016/02/17/sanders-ahead-clinton-mass-poll-finds/IiRQsaUhjmMEXNLbCo6eWI/story.html"
"BG",2016-02-17,"Can Hillary Clinton win without millennials?","https://www.bostonglobe.com/news/politics/2016/02/17/can-hillary-clinton-win-without-millennials/cMBAwQ4CkLBTKDzx9tsOWI/story.html"
"BG",2016-02-17,"Trial of rig supervisor in Gulf oil spill begins","https://www.bostonglobe.com/business/2016/02/17/trial-rig-supervisor-gulf-oil-spill-begins/OvioBiq4p5CYZckja3xSrN/story.html"
"BG",2016-02-17,"'The Witch': impressive horror from a son of New England","https://www.bostonglobe.com/arts/movies/2016/02/17/the-witch-concocts-impressive-horror-from-son-new-england/if1GGV6dhBDFI84rzupGPJ/story.html"
"BG",2016-02-17,"'Race' goes in too many directions to find the finish line","https://www.bostonglobe.com/arts/movies/2016/02/17/race-goes-too-many-directions-find-finish-line/oMmGPldgZXg8t9cq4cvOOM/story.html"
"BG",2016-02-17,"Musician's comments at Sanders rally ignite criticism","https://www.bostonglobe.com/news/politics/2016/02/17/rapper-killer-mike-uterus-comments-sanders-rally-ignite-criticism/eFD5728dL5JHvuBCX7NKeO/story.html"
"BG",2016-02-17,"Vanessa Hudgens under investigation after Sedona getaway","https://www.bostonglobe.com/lifestyle/names/2016/02/17/vanessa-hudgens-under-investigation-after-sedona-getaway/m7WowIqQQHtGWKkzUjQvjJ/story.html"
"BG",2016-02-17,"Trader Danny feeling no pressure to wheel and deal","https://www.bostonglobe.com/sports/2016/02/16/celtics-will-judicious-this-trade-deadline/suYbxfyltyaFKQ42IhwA3I/story.html"
"BG",2016-02-17,"'Risen' elevates the faith-based film","https://www.bostonglobe.com/arts/movies/2016/02/17/risen-elevates-faith-based-film/GPuxvMvgpQtknH1XskK5sI/story.html"
"BG",2016-02-17,"Have central banks lost ability to boost struggling economies?","https://www.bostonglobe.com/business/2016/02/17/have-central-banks-lost-ability-boost-struggling-economies/eNThEu04691uD7ozqGRQnJ/story.html"
"BG",2016-02-17,"Cable companies don't want FCC to loosen rules on set-top boxes","https://www.bostonglobe.com/business/2016/02/17/cable-sees-armageddon-plan-wrest-set-top-that-google-backs/YEyCu35KhPyXIDz9kc2fqI/story.html"
"BG",2016-02-17,"Are you eating wood instead of cheese?","https://www.bostonglobe.com/business/2016/02/17/are-you-eating-wood-instead-cheese/2z2ut4lWurS525ypJ46vbN/story.html"
"BG",2016-02-17,"A guide to the 2016 NBA trade deadline","https://www.bostonglobe.com/sports/2016/02/17/guide-nba-trade-deadline/mDGOQAAxvN8VWtwVXJ8ucN/story.html"
"BG",2016-02-17,"Teammates throw Jerod Mayo a retirement party on social media","https://www.bostonglobe.com/sports/2016/02/17/teammates-throw-jerod-mayo-retirement-party-social-media/A0IILxEMA8TvN495JyDANL/story.html"
"BG",2016-02-17,"Puerto Rico mulls debt moratorium. other options amid crisis","https://www.bostonglobe.com/business/2016/02/17/puerto-rico-mulls-debt-moratorium-other-options-amid-crisis/s2y4sgYiOPF65H56tVRSRN/story.html"
"BG",2016-02-17,"On Netflix. it's 'Love.' Apatow-style","https://www.bostonglobe.com/arts/television/2016/02/17/love-apatow-style-for-unlikely-pair/cYTkNrwXC9j5YZeCpiuJIN/story.html"
"BG",2016-02-17,"Surprises on the list of local semifinalists for 2016 James Beard ...","https://www.bostonglobe.com/lifestyle/style/2016/02/17/surprises-list-local-semifinalists-for-james-beard-awards/4kg5a6g6iIG86Z8m4kctxO/story.html"
"BG",2016-02-17,"FBI. IRS raid Canton law office of state Senator Brian Joyce","https://www.bostonglobe.com/metro/2016/02/17/fbi-raids-canton-law-office-senator-brian-joyce/a500LquGdop0qT9sE2ziLM/story.html"
"BG",2016-02-17,"She was told to take off her gay pride T-shirt. She said no. Then she ...","https://www.bostonglobe.com/news/nation/2016/02/17/she-was-told-take-off-her-gay-pride-shirt-she-said-then-she-sued/0uCLosS3qE09UyuPBLx8rL/story.html"
"BG",2016-02-17,"Gary Trainor recalls his daughter's big night at the Grammys","https://www.bostonglobe.com/lifestyle/names/2016/02/17/update-from-meghan-trainor-dad-gary/yVOruypYynjMfEzphmM6NN/story.html"
"BG",2016-02-17,"Somerville man accused of hospital cyberattack picked up off Cuban ...","https://www.bostonglobe.com/metro/2016/02/17/somerville-man-accused-cyber-attack-local-hospital-picked-boat-off-cuban-coast/0If3s3TvWattmWsAA7NARL/story.html"
"BG",2016-02-17,"Asylum seekers bring disease like 'ziki fly.' Maine governor says","https://www.bostonglobe.com/metro/2016/02/17/asylum-seekers-bring-disease-like-ziki-fly-maine-governor-says/E28waH3M7lpKqAsaMvvwTL/story.html"
"BG",2016-02-17,"MBTA to physically inspect panels after Orange Line accident ...","https://www.bostonglobe.com/metro/2016/02/17/mbta-investigating-after-panel-falls-off-orange-line-train-state-street-station/wORyqbI3rpemS9AsiAgJSM/story.html"
"BG",2016-02-17,"How to catch up on some Oscar nominated films online","https://www.bostonglobe.com/arts/movies/2016/02/17/how-catch-some-oscar-nominated-films-online/c66vbOEFRHem8JDQ6f9yIN/story.html"
"BG",2016-02-17,"Bill Simmons announces name of new website","https://www.bostonglobe.com/sports/2016/02/17/click-here-for-name-bill-simmons-new-website/OxHytmQnQvy38JKeX4Dt7O/story.html"
"BG",2016-02-17,"BC's ACC struggles continue with loss to Clemson","https://www.bostonglobe.com/sports/2016/02/17/bkc-dayton-saint-joseph/gaTsD2hKxfrdjRIJVvTzlK/story.html"
"BG",2016-02-17,"RI college building collapse preventable. officials say","https://www.bostonglobe.com/metro/2016/02/17/college-building-collapse-preventable-officials-say/Ui85ZmV1SP8LqPjhPAjOAL/story.html"
"BG",2016-02-17,"Animal Collective's Brian 'Geologist' Weitz on five key influences","https://www.bostonglobe.com/arts/music/2016/02/17/animal-collective-brian-geologist-weitz-five-key-influences/GFZnofYeurH1WAcP6gQCHN/story.html"
"BG",2016-02-17,"Album review: Lake Street Dive. 'Side Pony'","https://www.bostonglobe.com/arts/music/2016/02/17/album-review-lake-street-dive-side-pony/wQA3drhwKG5UIQ8y4j0aIO/story.html"
"BG",2016-02-17,"Google says it tracks personal student data. but not for advertising","https://www.bostonglobe.com/news/nation/2016/02/17/google-says-tracks-personal-student-data-but-not-for-advertising/Io0gOpVlOsxL17YLvHd4xI/story.html"
"BG",2016-02-17,"Harvard grad sues school over handling of sex assault claim","https://www.bostonglobe.com/metro/2016/02/17/recent-grad-sues-harvard-over-handling-sexual-assault-allegations/QUq98tXX75bROGRWWTGwBK/story.html"
"BG",2016-02-17,"Tsarnaev lawyers ask to be replaced for appeal","https://www.bostonglobe.com/metro/2016/02/17/tsarnaev-lawyers-ask-replaced-for-appeal-boston-marathon-bombing-case/mHIwN0dsi4995SUgqNri2J/story.html"
"BG",2016-02-17,"Suspect in custody after fatal Randolph shooting","https://www.bostonglobe.com/metro/2016/02/17/suspect-custody-after-fatal-randolph-shooting/kyWYDUEb1DhAN9JHpWTP2K/story.html"
"BG",2016-02-17,"At Ohio State. No. 21 will always belong to Evan Turner","https://www.bostonglobe.com/sports/2016/02/17/celtics-swingman-evan-turner-has-his-number-retired-ohio-state/m1Ps3aYwTsIIjM6EpFqmpI/story.html"
"BG",2016-02-17,"A father's worry. as his son goes missing","https://www.bostonglobe.com/metro/2016/02/16/father-worry-his-son-goes-missing/mPCt0RQvnNnZ2mLpLsC9IN/story.html"
"BG",2016-02-17,"Alleged carjacker arraigned in Brockton District Court","https://www.bostonglobe.com/metro/2016/02/17/carjacking/Yk6ENXi4mHYzpNq03eEJmJ/story.html"
"BG",2016-02-17,"John Kasich will not be in South Carolina on primary night","https://www.bostonglobe.com/news/politics/2016/02/17/john-kasich-will-not-south-carolina-primary-day/E43bplcBGmwhYW4TupxSxJ/story.html"
"BG",2016-02-17,"Police search Charles River. harbor for missing Harvard man","https://www.bostonglobe.com/metro/2016/02/17/officials-search-boston-harbor-for-missing-harvard-man/IyN8vLWFejiQeuT7irMfJO/story.html"
"BG",2016-02-17,"'A Mother's Reckoning' doesn't dig deep enough","https://www.bostonglobe.com/arts/books/2016/02/17/mother-reckoning-doesn-dig-deep-enough/yXl8lGeLhtnkjdeYPMZs1L/story.html"
"BG",2016-02-17,"Cruz says Obama shouldn't travel to Cuba","https://www.bostonglobe.com/news/politics/2016/02/17/cruz-says-obama-shouldn-travel-cuba/KFklMHKiXVxOdLH7pMOQMN/story.html"
"BG",2016-02-17,"David Price is already winning over his new teammates","https://www.bostonglobe.com/sports/2016/02/17/david-price-already-winning-over-his-new-teammates/04rFmdYigKjNsLptE1U1uJ/story.html"
"BG",2016-02-17,"Lowell man arraigned in connection with striking a 15-year-old ...","https://www.bostonglobe.com/metro/2016/02/17/lowell-man-arraigned-connection-with-striking-year-old-bicyclist/ECsrdFap4P5b41nFCquliL/story.html"
"BG",2016-02-17,"Boston Lobsters not on team tennis's plate this season","https://www.bostonglobe.com/sports/2016/02/17/boston-lobsters-not-team-tennis-plate-this-season/AgMxcLRMm8nV4vnYF35AIK/story.html"
"BG",2016-02-17,"Synlogic nets $40m to develop rare disease drugs","https://www.bostonglobe.com/business/2016/02/17/synlogic-nets-develop-rare-disease-drugs/gIorhlJkk1BzQ8QY90pLyO/story.html"
"BG",2016-02-17,"Secretary of State John Kerry weighs in on Taylor Swift and Kanye ...","https://www.bostonglobe.com/lifestyle/names/2016/02/17/secretary-state-john-kerry-taylor-swift-and-kanye-west/EIxcnuAnyVDRcZCDBSZ0PO/story.html"
"BG",2016-02-17,"Protesters rally against possible cuts to some Boston schools","https://www.bostonglobe.com/metro/2016/02/17/protesters-rally-against-cuts-boston-school-budget/GdfyB0IFA455N1751FiLkM/story.html"
"BG",2016-02-17,"WHDH launches 7 pm newscast amid NBC turmoil","https://www.bostonglobe.com/business/2016/02/17/whdh-launches-newscast-amid-nbc-turmoil/cgzMyZxJxkl17hhX65tdtI/story.html"
"BG",2016-02-17,"A new vision for Boston Children's Hospital","https://www.bostonglobe.com/opinion/2016/02/18/new-vision-for-boston-children-hospital/qLti9cjJ8NcSaNd6k91CsK/story.html"
"BG",2016-02-17,"Album review: Lushlife. 'Ritualize'","https://www.bostonglobe.com/arts/music/2016/02/17/album-review-lushlife-ritualize/mBZO7exPyX6zmEXhpCLurM/story.html"
"BG",2016-02-17,"In 'The Club.' lines are blurred at a seaside retreat for fallen priests","https://www.bostonglobe.com/arts/movies/2016/02/17/the-club-lines-are-blurred-seaside-retreat-for-fallen-priests/qLHTPuKGHk1buyxrL7YJ2N/story.html"
"BG",2016-02-17,"Album review: Wolfmother. 'Victorious'","https://www.bostonglobe.com/arts/music/2016/02/17/album-review-wolfmother-victorious/u7afQh3RBhtahqhlGI7LnK/story.html"
"BG",2016-02-17,"Woman. 36. killed in Malden identified","https://www.bostonglobe.com/metro/2016/02/17/woman-killed-malden-identified/i5WqfpPZVUUHxaLvpaiClM/story.html"
"BG",2016-02-17,"Milton selectmen decline to renew police chief's contract","https://www.bostonglobe.com/metro/2016/02/17/milton-selectmen-decline-renew-chief-contract/MCIUS7xUI31qBesg7O2FLN/story.html"
"BG",2016-02-17,"Album review: Doug Tuttle. 'It Calls on Me'","https://www.bostonglobe.com/arts/music/2016/02/17/album-review-doug-tuttle-calls/iJ2ydpd1bOHzcOEtO4UjxL/story.html"
"BG",2016-02-17,"Comics artist Ortega helps ICA visitors share their stories","https://www.bostonglobe.com/arts/theater-art/2016/02/17/comics-artist-ortega-helps-ica-visitors-share-their-stories/0AB2M833pLx7pEzYv3ySGI/story.html"
"BG",2016-02-17,"UMass made major strides in renovations. Meehan says","https://www.bostonglobe.com/metro/2016/02/17/umass-made-major-strides-renovations-new-buildings-meehan-says/o0ErxMmLmPtDzPqRxrLLDP/story.html"
"BG",2016-02-17,"Rob Gronkowski gets a gala","https://www.bostonglobe.com/lifestyle/names/2016/02/17/rob-gronkowski-gets-gala/ep7YdSbXCJoXsR8pJBisgI/story.html"
"BG",2016-02-17,"Marijuana activist Bill Downing faces criminal charges","https://www.bostonglobe.com/metro/2016/02/17/pro-marijuana-activist-bill-downing-faces-criminal-charges/8KmZLZmDl4ZRjgrkYo2dWL/story.html"
"BG",2016-02-17,"Tufts Health Plan revises autism treatment policies after settlement","https://www.bostonglobe.com/business/2016/02/17/tufts-health-plan-revises-autism-treatment-policies-after-settlement-with-attorney-general/w6DM6ipVOvhIlMN0zd1zSM/story.html"
"BG",2016-02-17,"City of Boston details demolition for Northern Avenue Bridge","https://www.bostonglobe.com/business/2016/02/17/city-boston-reveals-demolition-plan-for-northern-avenue-bridge/Wb8FsZm7UQvY0rJUXFggxO/story.html"
"BG",2016-02-17,"Darryl 'God' Whiting loses bid for early release","https://www.bostonglobe.com/metro/2016/02/17/federal-judge-refuses-reduce-life-sentence-darryl-god-whiting/axIAjQLucVgcynjefyyB6L/story.html"
"BG",2016-02-17,"Two years after Olympics. Americans still adopting Sochi's stray dogs","https://www.bostonglobe.com/lifestyle/2016/02/17/two-years-after-olympics-americans-are-still-adopting-sochi-stray-dogs/ibHmN5hhYcxLREhXLYUBLJ/story.html"
"BG",2016-02-17,"Andris Nelsons. BSO. Seiji Ozawa win Grammy Awards","https://www.bostonglobe.com/arts/music/2016/02/15/andris-nelsons-boston-symphony-seiji-ozawa-win-grammy-awards/ebGFxD5n3jsr7pP1FDbCcJ/story.html"
"BG",2016-02-17,"Suffolk president felt distrust early on","https://www.bostonglobe.com/metro/2016/02/17/suffolk-university-president-mckenna-says-she-felt-board-lack-trust-early-tenure/46LnFYw3VQOqaGIf4mSPDI/story.html"
"BG",2016-02-17,"'Swatting' hoaxes are no joke","https://www.bostonglobe.com/opinion/editorials/2016/02/18/swatting-hoaxes-are-joke/4GDO2RIpNlJFqQzRWdeiHJ/story.html"
"BG",2016-02-17,"Kid Koala animates robot romance with music. live video","https://www.bostonglobe.com/arts/music/2016/02/17/kid-koala-animates-robot-romance-with-music-live-video/W78fDWjHE0DUGZJhEdf0qO/story.html"
"BG",2016-02-17,"After some low points. Josh Ritter is ready to get down with heady ...","https://www.bostonglobe.com/arts/music/2016/02/17/after-some-low-points-josh-ritter-ready-get-down-with-heady-new/8WAjNKowXAjr9WiNGY1kOO/story.html"
"BG",2016-02-17,"The risks and advantages of giving birth at home","https://www.bostonglobe.com/ideas/2016/02/17/the-risks-and-advantages-giving-birth-home/Uu8mxQ2lfB2m30Mc0aYYTK/story.html"
"BG",2016-02-17,"Immigrant advocates rally against raids. deportation","https://www.bostonglobe.com/metro/2016/02/17/immigration/k0jC71h53pmVx0Etkj8vlK/story.html"
"BG",2016-02-17,"A test for creating a family tree for aliens","https://www.bostonglobe.com/ideas/2016/02/17/test-for-creating-family-tree-for-aliens/QgOSDtc6e0Dz3ri6gABy8H/story.html"
"BG",2016-02-17,"Looking for Arianna Huffington? Try Instagram","https://www.bostonglobe.com/business/2016/02/17/looking-for-arianna-huffington-try-instagram/c47eOCt5Go219kwoS0lFHN/story.html"
"BG",2016-02-17,"A new brewery. and new challenges. for Trillium","https://www.bostonglobe.com/lifestyle/food-dining/2016/02/16/new-brewery-and-new-challenges-for-trillium/2TewyNhHctIJpb3LjSaoUM/story.html"
"BG",2016-02-17,"Northeastern president gets funky with Nobel recipient","https://www.bostonglobe.com/metro/2016/02/17/northeastern-president-joseph-aoun-awkwardly-dances-school-event-with-nobel-prize-winner/evWghB1A4h9GCOB8VrC2WL/story.html"
"BG",2016-02-17,"Valentine's Day Ball by Common Market","https://www.bostonglobe.com/lifestyle/style/2016/02/17/party/EWEMmBDwgL7upu34sIaXPN/story.html"
"BG",2016-02-17,"Zach Senyshyn. the surprise 15th pick. wants to be a Bruin í¢ŒóŒî soon","https://www.bostonglobe.com/sports/2016/02/17/zach-senyshyn-surprise-pick-wants-bruin-soon/M4RRlTr6ftZyxrslo2WcWK/story.html"
"BG",2016-02-17,"After 10 years. Sorellina still seduces with style and skill","https://www.bostonglobe.com/lifestyle/food-dining/2016/02/15/after-years-sorellina-still-seduces-with-style-and-skill/yr1ZUr4xSpDSdeZvmBdayH/story.html"
"BG",2016-02-17,"Moscow shaves off 3000 years of Derbent's history","https://www.bostonglobe.com/news/world/2016/02/17/moscow-shaves-off-years-derbent-history/QWvHeGaljjXJIa8AuTdu7L/story.html"
"BG",2016-02-17,"Hamilton-Wenham's McDonough wins again on High School Quiz ...","https://www.bostonglobe.com/metro/regionals/north/2016/02/17/hamilton-wenham-alum-compete-high-school-quiz-show-special/qRoEadxgf28YVHuH1NDCeL/story.html"
"BG",2016-02-17,"Jake Gyllenhaal sighting in Allston","https://www.bostonglobe.com/lifestyle/names/2016/02/17/jake-gyllenhaal-was-allston/Y0IJcMLzPXgwI7N5e7x4wI/story.html"
"BG",2016-02-17,"A veggie chili recipe even diehard meat-eaters will love","https://www.bostonglobe.com/magazine/2016/02/16/recipe-veggie-chili-even-diehard-meat-eaters-will-love/0Cwrtb45QCCCxDAGXdvQGJ/story.html"
"BG",2016-02-17,"Errol Morris's latest film subject? Polaroid photographer Elsa Dorfman","https://www.bostonglobe.com/lifestyle/names/2016/02/17/errol-morris-gets-work-movie-about-polaroid-photographer-elsa-dorfman/SRiKyCtBgyCqKhILre2rpJ/story.html"
"BG",2016-02-17,"Joe Yannetty's challenge: Survive throat cancer. then be funny","https://www.bostonglobe.com/magazine/2016/02/16/comedian-joe-yannetty-challenge-survive-throat-cancer-then-funny/AuNey0USY7SMn2o99coG5K/story.html"
"BG",2016-02-17,"Amid probe. home care agency cuts most staffers","https://www.bostonglobe.com/business/2016/02/17/cut-off-state-home-health-agency-cuts-workers/sG68sZT2gL4B7G9MNeZgDK/story.html"
"BG",2016-02-17,"Billerica girls' hockey team is confident and deep","https://www.bostonglobe.com/sports/2016/02/17/billerica-girls-hockey-team-confident-and-deep/ICjxCxmCC3SvZCDimNa9lN/story.html"
"BG",2016-02-17,"A husband and wife's race to cure her fatal genetic disease","https://www.bostonglobe.com/magazine/2016/02/17/husband-and-wife-race-cure-her-fatal-genetic-disease/SLnmAndVfrq9XO1NnLIgkL/story.html"
"BG",2016-02-17,"Why privatizing the VA health care system is a bad idea","https://www.bostonglobe.com/magazine/2016/02/17/why-privatizing-health-care-system-bad-idea/2PyB5Dz36pdahjwVFr3p3M/story.html"
"BG",2016-02-17,"Nine options discussed for revamping Somerville High","https://www.bostonglobe.com/metro/regionals/north/2016/02/17/nine-options-discussed-for-revamping-somerville-high/CFUyjLHjdvBuTUSHDNINXL/story.html"
"BG",2016-02-17,"Lanes reopen after car fire on I-93 southbound in Dorchester","https://www.bostonglobe.com/metro/2016/02/17/minor-traffic-interruptions-north-boston/4oG32rHqs0WGOVVv7yohpI/story.html"
"BG",2016-02-18,"Clinton can withstand the GOP's attack machine","https://www.bostonglobe.com/opinion/editorials/2016/02/18/clinton-can-withstand-gop-attack-machine/Mw3Mo9wowxfaslFKHRXm4L/story.html"
"BG",2016-02-18,"Clinton vs. Sanders. statecraft vs. soulcraft","https://www.bostonglobe.com/2016/02/18/clinton-sanders-statecraft-soulcraft/eLUEdch57hR0dbmaysaJhO/story.html"
"BG",2016-02-18,"Pope rips Trump's faith. Trump fires back","https://www.bostonglobe.com/news/politics/2016/02/18/pope-francis-calls-donald-trump-not-christian-for-proposing-wall-mexican-border/u51HbGUlWfgiTJjeUFPH6I/story.html"
"BG",2016-02-18,"No. Pope Francis hasn't changed Catholic teachings on birth control","https://www.bostonglobe.com/opinion/2016/02/18/pope-francis-hasn-changed-catholic-teachings-birth-control/gwE7r7LAV2qqHwOSvgTNLP/story.html"
"BG",2016-02-18,"Ugandan opposition candidate briefly arrested after voting","https://www.bostonglobe.com/news/world/2016/02/18/uganda-opposition-candidate-briefly-arrested-after-voting/6PDq7I55ydspHqNDS1w1fM/story.html"
"BG",2016-02-18,"Jordan Spieth opens with 79 at Riviera","https://www.bostonglobe.com/sports/2016/02/18/golf-roundup-jordan-spieth-opens-with-riviera/wOpYPfgDYoMX8i7yW8vjJM/story.html"
"BG",2016-02-18,"Kyle Busch. Dale Earnhardt Jr. win qualifying","https://www.bostonglobe.com/sports/2016/02/18/nascar-drivers-still-clamoring-for-more-safety-improvements/OLoI7cJzG0U1iCM0vFVCBI/story.html"
"BG",2016-02-18,"'Mob Wives' reality star Angela 'Big Ang' Raiola dies at 55","https://www.bostonglobe.com/arts/television/2016/02/18/mob-wives-reality-star-angela-big-ang-raiola-has-died/qdUZvHBCfUiTdzvHzWua6M/story.html"
"BG",2016-02-18,"Police place blame for shootings on . . . Beyonce?","https://www.bostonglobe.com/news/nation/2016/02/18/beyonce/UaSwUVnLM2uXfk9mGq6B7L/story.html"
"BG",2016-02-18,"'The Witch' director and star enchanted with Brattle Q&A","https://www.bostonglobe.com/lifestyle/names/2016/02/19/the-witch-director-and-star-enchanted-with-brattle/SvlcSMteUSp6Oe49S6zgtM/story.html"
"BG",2016-02-18,"John Farrell ready to manage with renewed sense of urgency","https://www.bostonglobe.com/sports/2016/02/18/john-farrell-ready-manage-with-renewed-sense-purpose/K5AWiU16HGSPgGyOMCiq1I/story.html"
"BG",2016-02-18,"Ainge was tempted to deal. but Celtics stay the course","https://www.bostonglobe.com/sports/2016/02/18/celtics-decide-they-stay-course/afX8bcbwwJJKkoxueJX5AI/story.html"
"BG",2016-02-18,"Celtics players hope no trades are made","https://www.bostonglobe.com/sports/2016/02/17/celtic-players-hope-trades-are-made/uRr45EnyINyJNOaOthNvmJ/story.html"
"BG",2016-02-18,"Venezuela taking tiny steps toward fixing economy","https://www.bostonglobe.com/news/world/2016/02/18/venezuela-taking-tiny-steps-toward-fixing-economy/smIzgBTRJF2DlIpP7fvE3N/story.html"
"BG",2016-02-18,"Passengers cope with frustrations after problems at South Station","https://www.bostonglobe.com/metro/2016/02/18/commuters-cope-with-frustrations-after-south-station-problems/iPx4k8Mdz1myT6e2kangJP/story.html"
"BG",2016-02-18,"Jared Allen's NFL career comes to a storybook ending","https://www.bostonglobe.com/sports/2016/02/18/jared-allen-nfl-career-comes-storybook-ending/yDLs5UL1qnlcDODVBRCpUO/story.html"
"BG",2016-02-18,"Lech Walesa was a paid informer for communist regime. papers show","https://www.bostonglobe.com/news/world/2016/02/18/lech-walesa-was-paid-informer-for-communist-regime-papers-show/2XIY64Fw3mxKDlXJ7TGUaN/story.html"
"BG",2016-02-18,"Two men sought after scare at UMass Amherst campus","https://www.bostonglobe.com/metro/2016/02/18/umass-amherst-reponds-report-armed-person-dorm/4i5sJ4m6j7JD4RY2fiuLcO/story.html"
"BG",2016-02-18,"Two New England beaches on TripAdvisor list of nation's best","https://www.bostonglobe.com/lifestyle/travel/2016/02/18/two-new-england-beaches-tripadvisor-list-nation-best/kKqwxueT7uCU3OBsZlqpJI/story.html"
"BG",2016-02-18,"Providence-Notre Dame a heavyweight battle","https://www.bostonglobe.com/sports/2016/02/18/college-hockey-providence-notre-dame-heavyweight-battle/Ee8aEb93SbycLBvpZmB8aM/story.html"
"BG",2016-02-18,"Bruins late to the party. and don't have much fun","https://www.bostonglobe.com/sports/2016/02/18/bruins-shut-out-for-second-time-this-season/4Iy7ZtIQw8mjfvWCUpaiCI/story.html"
"BG",2016-02-18,"Jeb Bush is the square peg in a round hole","https://www.bostonglobe.com/opinion/2016/02/18/jeb-bush-square-peg-round-hole/wUKHvTYLj7awiPSmQNY1OM/story.html"
"BG",2016-02-18,"'Tech bro' says homeless people are ruining San Francisco","https://www.bostonglobe.com/news/nation/2016/02/18/tech-bro-says-homeless-people-are-ruining-san-francisco/mphEr9sr8MFsPUpPUU9CbO/story.html"
"BG",2016-02-18,"In 'Touched With Fire.' they're bipolar and in love","https://www.bostonglobe.com/arts/movies/2016/02/18/touched-with-fire-they-bipolar-and-love/izhhjLjzc0BEF3skcl4V0M/story.html"
"BG",2016-02-18,"Seth MacFarlane to join starry Boston Pops 2016 season","https://www.bostonglobe.com/arts/music/2016/02/18/seth-macfarlane-join-starry-boston-pops-season/Ma4qiwuLS9TxHEGu6pqyMJ/story.html"
